,id,tuit,G,L,B,T,O
627,1194403738544431104,@abrahamendieta Otra jota liosa de derecha,1,0,0,0,0
628,1010257585616904192,"@LeonKrauze @chemamtzmtz Conclusión: los Krause tienen miedo de perder el chayote en el próximo sexenio, y como se que no me va a contestar por qué no soy digno de Preciado tiempo , sin llorar mariquita",1,0,0,0,0
629,821186788781801472,El trompudo infeliz Tromp. a todos los Mexicanos nos tiene😠 enfadado pues que le debemos a este pendejo racista ocicon y pendejo idiota joto,1,0,0,0,0
630,1508865148718616576,@Ayrton_Victorio A huevo mi puto!!! 😂😂😂,1,0,0,0,0
631,720596829495173120,@GloriaTrevi @EmilyCMtrevi perros ladren gloria  es gloria puntitos jotos,1,0,0,0,0
632,243912237373349888,@DavidPechSosa porque siempre me insultas :( .. MARICON! .I. No veniste a casa de h u.u,1,0,0,0,0
633,1164281135075069952,Weey pero esque pinche gays y lesbianas dan un mal ejemplo 🙄 url,1,1,0,0,0
634,1023820603181223936,"100% de los hombres: ""eh we. Eres bien marihuano verdad cabron, te vez bien pinche lil pump""
75% de las mujeres: ""hay te vez super lindo, y niño bueno""
15% de las mujeres: ""vi güerito de ojo de color y dije 'ha de ser bien pinche puto' ""

Siempre, SIEMPRE",1,0,0,0,0
635,487443749908131840,Acabé una temporada de RuPaul's Drag Race en 2 días. No regrets.,0,0,0,0,1
636,1127800265921519616,"Ese Pinche Joto Igual Se Ve Horrendo Con Los Filtros de vato o Vurl Mejor Que Siga De Puta Posteando Fotos En Calzones Viajando Por El Mundo, Puta Jeta Quasimodo",1,0,0,0,0
637,1036326802464026624,"Esos que le cargan la bolsa a sus mujeres, también mean sentados?

Pinches jotos",1,0,0,0,0
638,1246696240735309824,"@lalo_looney Ps harto chisme con la lechugona esa, que ya sacó el cobre y q pura mamada eso d q era chida",0,1,0,0,0
639,1557768878129696768,"Estaba viendo el vídeo de como se encontraron Edson y Sánchez y en los comentarios un aficionado comento que falta uno nuestro mismísimo Haret, no falto el wilo maricon que dice que es un tronco y malísimo 😂🤣
#DiablosTwitteros url",1,0,0,0,0
640,677297877027196928,"No sean maricas, cuando ustedes redactan spoilers o los comparten si les da mucha risa. Ahora todos quieren llorar por spoilers de Star Wars",1,0,0,0,0
641,1059537046853836800,Ahora ya sé porque odio tanto a mi url Le va a América el mariquita este. 🙄,1,0,0,0,0
642,763610725126242304,@_RomiRodriguez jajaja marica? De verdad crees que soy marica? Jajaja,1,0,0,0,0
643,818694832218521600,@bizbiriije @10APG @TigresOficial @gracieve @bizbiriije @10APG @TigresOficial  otro jotito rayado enamorado que quiere que le contesten jaja,1,0,0,0,0
644,1055629646631522432,Como me ultra cagan las comadres (chavo gay y amiga gorda) que vienen al gym a hacerse PENDEJAS!!!!!! nadamas ocupan aparatos y pesas a lo estúpido porque nisiquiera hacen bien el ejercicio y se la pasan hable y hable. Y se ponen solitos sus ejercicios hdsptm,1,0,0,0,0
645,624463234792173568,@mauritrevino_ pinche joto,1,0,0,0,0
646,1002075941441625984,@lalogc4 esa foto de portada que ?? Jajajajajj che transformer feo eww,0,0,0,1,0
647,975201855230787584,"Pinche notó maricon, vente hacer lío a otro lado 😂",1,0,0,0,0
648,1106754345981206400,@ClubAmerica Excelente vamos contodo mañana a ganar el #ClasicoNacional y a callarles el hocico de perras con cuernos a los maricones de chivas,1,0,0,0,0
649,485583319807954880,Habrá homosexuales que no se sientan @rihanna y que piensen algún día en ser serios horita pronto?! Seguimos en la busqueda,1,0,0,0,0
650,994215809311440768,"@benemeritosGC fanaticos y mariquitas es lo que son todos ustedes y además son capaces, seguro, de organizar un golpe. Vigilar a estos enfermizos:@policia @guardiacivil @zoidoJI",1,0,0,0,0
651,1261768278722019328,"@BeatrizGMuller Como siempre asnos maricas en primera fila, hasta parece que su frustración viene de familia. Y como siempre la señora en buen talante dando lo que a otros les molesta un consejo.",1,0,0,0,0
652,1288676501844566016,@OficialFrenaaa en vez de sumar dividen al país de un pendejo como su líder esquizofrénico y puto por k anda con sus pinches guaruras pero el día que te vea te parto tu madre cabrón y búscame tu solito puto,1,0,0,0,0
653,1061264130475212800,"El mismo concepto, si un travesti puede cambiar de género, entonces él tiene el derecho de cambiar de edad url",0,0,0,1,0
654,367157766458052608,"- Oye ¿ya les dijiste a tus padres que eres homosexual?  -No, pero ya me inscribí en la facultad de comunicación.",1,1,0,0,0
655,778409319322624000,@Diegoteodia pinche joto jajajajajaja,1,0,0,0,0
656,892083562907914240,"@ayElJuann Jajajajaja puto descarado, borracho y maña influencia 😂 (de nuevo porque lo escribí mal ggggg)",1,0,0,0,1
657,621902582009565184,"@DrPetacas parece una drag queen; chula, pero drag al fin. Pobres de mis paisanos 😒",0,0,0,1,1
658,1176878169770668032,@Jackskinripper @CCancunenses No eres más joto por que no eres más alto. Tremendo puto¡,1,0,0,0,0
659,1126277946480758784,"""Ni de mamada aceptaría el hígado del pendejo de mi hijo el potrillo""

Vicente no podemos decir eso.

Ok entonces ""Rechacé el transplante porque qué tal qué es de un homosexual o un drogadicto""",1,0,0,0,0
660,1352299500640067584,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 vaya puñurl🤣🤣🤣🤣🤣🤣🤣🤣🤣 url,1,0,0,0,1
661,849829082854559744,Ustedes no quieren a nadie. No se hagan jotos. Porque cuando les llega alguien. Ahí están cargándola!!!,1,0,0,0,0
662,742913323021127680,@DDDoubleTrouble ¿Cuando van a subir vídeo? par de maricones 😇,1,0,0,0,0
663,442321465677848576,"@edith_gdI jajaja no sufras. No pasa nada, el punto es una prenda. Hay chicas que les encanta travestirse de hombres (se llaman lesbianas)",0,1,0,1,0
664,1296640212412411904,@rturrent @HellDevice @SergioSarmiento Que inmoral es este joto,1,0,0,0,0
665,1367978519209381888,"Son unos abusivos, pero con los delincuentes se portan como mariquitas. url",1,0,0,0,0
666,986623208274132992,"Me caga sentir tanto por alguien,me caga el solo echo de sentir,me siento tan marica.",1,0,0,0,0
667,1079613102465921024,Adivinen quien maricas me dejaron sola viendo Anabell por qué les dio miedo 😶  si mis hermanos 🤭🥺,1,0,0,0,0
668,1333782907534667776,Buenos dias Js Closeteras y Obvias ya es Diciembre deseo de corazón que se vayan a la berga este dia y mes 🖕🏻,1,0,0,0,0
669,982636923985555584,Se verá muy joto el baking? 😂,1,0,0,0,0
670,759579137631674368,@JavierAquino7 chinga tu madre puto,1,0,0,0,0
671,609731650579099648,"AMIGAS SOLTERONAS: Mejor den gracias a mi tocayín San Antonio porque no les ha dado un novio falso, panzón, borracho, closetero y pinche feo",1,0,0,0,0
672,1523083491440676864,"@ChicovelAlcocer @SergioSarmiento Preguntarle mejor al maricón de Miguel Ángel Mancera, el la término.",1,0,0,0,0
673,1231278166339010560,Veracru tierra de mayates y de hermosas mujeres url,1,0,0,0,0
674,1371324400428052480,"Wey, quien en su sano juicio dedica como ""canción de amor"" I'll never love de Gaga. Js, es una canción de despedida no una canción romántica para dedicar a tu pareja actual.
Ni para eso sirven maricones. url",1,0,0,0,0
675,713802389631934464,"HUELE A JOTO (@ Playa de los Muertos in Puerto Vallarta, Jalisco) url",1,0,0,0,0
676,1409194459741495296,@entron82 ¿Putito te refieres a mi?,1,0,0,0,0
677,394682677225201664,@Lexpedraza si pero en puñal,1,0,0,0,0
678,892911594325372928,"- Algo peor que un Americanista Maricón???😉
- Un Tigre que se cree grande!!!

Jajajajaja",1,0,0,0,0
679,1342281509663813632,"ESTA MACHORRA  NO SABE QUE EL ÚNICO PAYASO ES BROZO...

Y ELLOS, SON SU BROZA...!!

... url",0,1,0,0,0
680,682648961031782400,"Que video tan más sincero del puto ese de @ESCORPIONGOLDEN  url más gente como tú, en el 2016 por favor!!!",1,0,0,0,1
681,821962324772798464,@rgilzuarth @CarlosJoaquin Ahora si verdad mariquitas y la seguridad de los ciudadanos cuando la vas a reforzar,1,0,0,0,0
682,218063313353965600,Como me caga CR7. Es un jugador único. Pero toda su excelencia se opaca por toda la estupidez que hace. Es un maricón.,1,0,0,0,0
683,1068296918491676800,"@jwanpi @SanCadilla @BocaJrsOficial Me hace falta beber contigo. Hoy coincido mucho, la neta sí es de maricas.",1,0,0,0,0
684,1028075663864070016,@Enrique_Loopez Nmms aguante 2 Maricon!!! 😂,1,0,0,0,0
685,397163860852867072,"@luisa_2105  jajaja, es que las lesbianas me dan miedo :(",0,1,0,0,0
686,305213727970582528,@bluue18 @emigamuza Alguien no quiere pagar algo!? QUE PINCHE MARICA.,1,0,0,0,0
687,1083930362793717760,@cafrealvolante Puñal,1,0,0,0,0
688,908430961142005760,Estaban unos vatos gays enfrente de mi y de besaron bien cabron que hasta me sentí violado,1,0,0,0,0
689,1343254893243498496,"Ya cortate el pelo, gay! @ Mexicali, Baja California url",1,0,0,0,0
690,1233202992406360064,"@ABCNoticiasMX Tengo amigos Gays y hasta ellos mismos reprueban andar besándose enfrente de la gente ,dicen que si piden respeto deben de dar respeto ,y no los veo quejandose por eso,",1,0,0,0,0
691,711034693945135104,Me da mucha risa cuando las lenchas se creen un chingo cuando en realidad nadie las pela #ridículas,0,1,0,0,0
692,1409829418600706048,@Regia_Alexandra @Bere543210 Maricas Neoleoneses.. así como su Goberladron.. de a Apandejados.. url,1,0,0,0,0
693,933044389538140160,¿Y si los tierraplanistas viven en un espacio polidimensional donde la tierra SI es plana? ¿Y si son personas no-euclidianas? ¿Y SI LA CIRCUMFERENCIA ES IDENTITARIA Y ELLOS SON TRANS-PLANOS? url,0,0,0,0,1
694,647187280344420352,"Hombres:
Voy a mirarla a los ojos para que crea que le pongo atención.

Mujeres:
¿Será que es marica? ¿Por qué no me mira las tetas?",1,0,0,0,0
695,255005269631852512,Veo un Madrid como el de costumbre: Puerco y maricón.,1,0,0,0,0
696,614618360593039360,"@notasingleducks y para que nunca se te olvide, 10 champions, reyes de europa, sigue mandando fotos de tu pito, pinche joto.",1,0,0,0,0
697,849813172936519680,Órale no que muchos huevos cabron. Salió bien puñal este guey url,1,0,0,0,0
698,1291751682477449216,¿Cómo qué hay mujeres trans lesbianas? ¿Para que se hizo trans si va a ser lesbiana? No tiene lógica.,0,1,0,1,0
699,1410316281128103936,"@elpadrejesus_ No entiendo x que si dios hizo hombre mujer, ahora dan tanta publicidad a lod gays es un mal ejemplo a los ninos se me hace una degeneracion el que nace asi se acepta, pero ahora todos son que triste",1,0,0,0,0
700,988496366761578368,"@EPN   En Rusia va a ver Infiltración Homosexual mujer con mujer, violaran a las monjas, enseñando a los niños y jóvenes a tomar armas.",0,1,0,0,0
701,809590934774185984,#EsTiempoDe que ya mandes un mensaje al grupo mariquita @MauHCorona,1,0,0,0,0
702,767863248045559808,Como que últimamente ando muy intolerante a la mirada lasciva de los pinches jotos #ARomperHocicos,1,0,0,0,0
703,1336435869784428288,"Ya no le puedes decir negro a un negro. 

Con el debido respeto y porque me caen a toda madre los homosexuales o putos cómo les llamamos.

Los negros de hoy en día son más putos que los putos.

Chinguen a su madre!!!",1,0,0,0,0
704,1275068036098097152,"@AgentNa1 @BaksLive @OsNoCa @SimnTolomeo2 @DonPorfifirio Ay si, ¿Cómo ven? Che llorón bolonero, jamás ando pidiendo chichi, maricón.",1,0,0,0,0
705,1095881580533477376,"Si vas directo al grano se ofenden, si es conversación normal te url nada les parece (y por la forma en responder es una travesti loca) 🤔 url",0,0,0,1,0
706,744972146573664256,Esto se va a descontroooolooooooooooooolaaaaaaaaaaaar @aaronramsey  llévate al joto de Mario Bautista plis,1,0,0,0,0
707,1273873956248805376,@m_ebrard @GobiernoMX Todos los que conforman la ONU son putos jotos y url,1,0,0,0,0
708,212402744261222400,"A donde vas a estas horas, hijo? —Al table mamá. —¡A mi no me haces pendeja! ¡VAS AL CONCIERTO DE JUSTIN BIEBER, MARICÓN!",1,0,0,0,0
709,1045122144588517376,@alfonsineb @Mauriziosann @josealemano @Oscar_Dorantes @Jeglemqz @pablorubenv @kapeyo @linea_caliente Pero ponchito para ser politicus primero evita la parranda y el baile gay  ok es mala url url,1,0,0,0,0
710,539665785946664960,@REFORMACOM maricon de mierda!!! @EPN,1,0,0,0,0
711,1570612844114366464,Un joto mas feo que otro,1,0,0,0,0
712,766446994252378112,"—¿Alguna pregunta?
—Profe ¿Si un transexual protagoniza un video viral, es Lord o Lady? 
—De la clase, pendejo. 
—Ah no, ninguna.",0,0,0,1,0
713,594697445805699072,"Vas al GYM. haces pesas, Sientes que tus brazos son los de @TheRock vez al espejo y un pendejo tomándose fotos pal' feis #selfie  #maricas",1,0,0,0,0
714,526503887617146880,Maricon de mierda,1,0,0,0,0
715,791336231112028160,Cuando tenga una obra contrataré albañiles negras lesbianas porque #EquidadDeGenero e #Incluyente. 👌🏾,0,1,0,0,0
716,825133527444312064,@CarlosLoret par de maricones,1,0,0,0,0
717,608787861920321536,@EvySoto Sí la costeña tiene chile es #transgenero jajajajjajjaaja,0,0,0,1,0
718,818986637879377920,Mariquita url,1,0,0,0,0
719,1402097764239085568,@soy_Vsantillan No chille jota,1,0,0,0,0
720,740397454210805760,Me enamoré de una url 🎶❤,0,0,0,0,1
721,1029753609012109184,@iamfernandabec Oi nomas! En mariquita escandalosa,1,0,0,0,0
722,352304091319386112,¿Qué onda con las amigas de mi hermana que tienen 13 años y dicen que son bisexuales? O seaaaa,0,0,1,0,0
723,947372175610339200,"Ya no conozco a nadie en el pueblo, para salir, solo mi mejor amigo y el marica ya sé fue a dormir!!! Eso me obliga a beber solo 😥",1,0,0,0,0
724,987420475713360000,Para conocimiento de pendejos y pendejos El facebook es para homosexuales inexistentes tienen algo que decirme putongo o putonga ven para que te despedaze la madre o hombre no un pendejo sin abstinencia animal genética no guardó silencio me molesto el comentario ven trapa o trapo,1,0,0,1,0
725,895083829492236288,@EDER_INFO7 @CFCorrecaminos @EstadioMRG Que pinches maricones!!,1,0,0,0,0
726,1184799618200211712,"@TosscoMayor @Jackskinripper Se me hace que entre los 2 se quieren coger a @AlejandroMay11, par de Mayates.",1,0,0,0,0
727,693530228858028032,"Eres mega puto!!! Turbo, ultra come sables.  url",1,0,0,0,0
728,281820712212238368,Ahora si apuesta maricon @turko_dager  tu Milán volverá a llorar en octavos jajaja,1,0,0,0,0
729,1260731586603036672,Rarito negro idiota,1,0,0,0,1
730,683887195774517248,porque eres tan pinche mandilon joto,1,0,0,0,0
731,961731031878590464,"@carlosjuarez22 @TMFCoficial @ClubSantos Para mi que @deciodemaria y @Irarragorri son mayates por eso a todo le dice que si, me causan asco",1,0,0,0,0
732,710523058851684352,"@Fernanfloo eres un guevon y maricon que no haces lo que te dije
juega otro nivel que no sea online en geometry dash y si lo vez ya te dije",1,0,0,0,0
733,735543972836184064,@FulanitOArteaga o sea que es un wey qué le gusta recibir y que no es obvio o afeminado. Qué eso no lo sabes tú maricón?,1,0,0,0,0
734,344288742011437056,"""Dan asco las lesbianas xD"" -@MarijoPolanco",0,1,0,0,0
735,314138143232249856,@Betitodiaz1 y sí es travesti? Jajajajaja broma,0,0,0,1,0
736,984275512276107264,"@prettyinpunk27 entonces sí, no seas mariquita.  #YOLO",1,0,0,0,0
737,450120454611533824,"@sergiolzslp @merry_barrales ahi vas de joto a ponerte aretes y pulseras, no te digo, si nomas buscas oportunidad jajaja",1,0,0,0,0
738,544335717389054016,Pepe es joto✊,1,0,0,0,0
739,987858219526745984,@LaloRincn1 q gay te viste,1,0,0,0,0
740,177784819311316992,@cperaza @aletzbravo como tu no puedes MARICON,1,0,0,0,0
741,1013060453096968192,@niriams Ahora resulta ke ser lesbiana es un orgullo 😂😂😂😂😂 no mamen. Ke la lleven a un  exorcismo.,0,1,0,0,0
742,694298626437177344,"3 de cada 10 hombres son gays, 4 de los 7 restantes son mayates y los 3 últimos se les podría llamar hombres. 
Que le esta pasando al mundo?",1,0,0,0,0
743,1406459666230611968,La marica loca quiere bailar,1,0,0,0,0
744,924079354367312000,"Año 2008: qué chica más guapa, ojalá esté soltera.

Año 2017: qué guapa, ojalá no sea feminista, transgénero,  bisexual, lesbiana, pansexual",0,1,1,1,1
745,686378811701604352,Y ahora todas las jotitas nuevas van a vomitar de elogios a la Gaga. Sorry pero no es Jessica Lange #GoldenGlobes,1,0,0,0,0
746,1133550521808228352,Los maricos que se sienten orgullosos de ser heteronormados y que desprecian a los afeminados son de la misma calaña que los negros que no salen con negros más oscuros porque los creen inferiores.,1,0,0,0,0
747,627206437261873152,"@youaremycheese eres bien puto. No aguantas nada, mañaana habrá mezcal y del chido de Oaxaca.",1,0,0,0,0
748,992306179958173568,@aIex_doe @pinchebigjuan @TigresOficial @TheHomeDepotMx @dulcegmontoya Jajaja que joto!,1,0,0,0,0
749,504835855144738816,"@LaSantiagoo Jajaja pos no lo tengo, mariquita. Te llamaría para decirte ""gay"" o algo así, después colgaría.",1,0,0,0,0
750,1262834212333187072,@xjaguayo @ChumelTorres Jajajajajaja solo contesta los que le calan el closetero del chumel jajajaja,1,0,0,0,0
751,893099656791678976,"Acá ando prr0z, y joto el que diga ""Me traes tequila""",1,0,0,0,0
752,1325286719663562752,@paconunezz -Dijo el joto,1,0,0,0,0
753,894382306793709568,Toño es joto,1,0,0,0,0
754,930640083128061952,Chillo como mariquita :(  #TheWalkingDead #twdseason8  #Twd url,1,0,0,0,0
755,196262223562285056,@Tadeo0R no no !!! Esq la marica de @Eolarra  salió con sus cosas a la mera hora y ya no pude hacerte invitación ! #tQhija,1,0,0,0,0
756,300074977913344000,"‎-Hijo, ¿de dónde vienes tan sudado? -Estaba jugando fútbol, papá. -¡¿CREES QUE SOY PENDEJO?! ¡ESTABAS EN TU CLASE DE ZUMBA, PINCHE MARICÓN!",1,0,0,0,0
757,1424951260055228416,@albornoz_mx @Javier_Corral En mi tierra se les dice “joto” sin animo de ofender a la comunidad LGBT,1,0,0,0,0
758,1194829672686772224,@_kareen_21 Parece joto JAJAJAJAJA,1,0,0,0,0
759,778696058465464320,@JoseBuendiaMx @EscribaPersonal Por supuesto que son venganzas de este homosexual reprimido.,1,0,0,0,0
760,810618393178947584,@AztecaPuebla tienen que prudrirse en l carsel x estafador y corrupto pinche mariquita,1,0,0,0,0
761,869644818581929984,Se paso de url y putito. url,1,0,0,0,0
762,871520432926605312,"#GanóDelMazo es NETA!? JAJAJAJAJA PATÉTICOS PRIISTAS DE MIERDA NO VA A GANAR ESA JOTA DE CLOSET!
#NoMasPRI",1,1,0,0,0
763,900504612603543552,Para que hacer corajes no vale la pena hay mejores cosas que ver en la tele tengo cable y yo viendo pendejadas de  gays etcc😎👎#MeEnamoroSi,1,0,0,0,0
764,610653839255977984,"Hoy le dije a mi maestro que matara una cucaracha y no quiso, así de simple se hizo loco y no señores no la mato porque #Marica",1,0,0,0,0
765,1204633656779669504,La gente ya quiere que todo sea joto jaja se maman.,1,0,0,0,0
766,690279689118560256,@andreaurriza fue @ManceraMiguelMX y sus amigos jotos,1,0,0,0,0
767,1251795456792776704,"Eso es lo mismo que decir: aquel que santifica la fiesta no está pecando y adentro de la casa tienen orgias y todo el pedo, no url Alguien que nace hombre o mujer en esencia siempre lo será, aquel que se enamora de un trans es gay a huevo, closetero pero lo es. url",0,0,0,1,0
768,1240038168126251008,"@AristeguiOnline Si no le creen a la lesbiana ésta, chequense a el MENSIAS, claro ejemplo del tema",0,1,0,0,0
769,747563113239633920,"@vmgleza No esperé la respuesta, es una pregunta: Sabes como le dicen a los Gays ...""Palomitas con chile""",1,0,0,0,0
770,1471873123586916352,Algo bueno que nos pongan a la Guardia Nacional en cada rincón del país es que por fin más maricones podrán cumplir su fantasía de coger con un militar 💅🏽,1,0,0,0,0
771,1166784287477133312,"Yo no metería al bote a la Loca, sino al hijueputa juez que lo dejó en libertad hace un mes.",1,0,0,0,1
772,991083027076993024,"Amigos que te dejan en la peda, no son amigos, y de una ves chinguen a su madre, pinches putos.",1,0,0,0,0
773,1023236047860195200,"@Tovar32651838 no había visto tu foto de perfil, AJAJAJAJAJ k gay",1,0,0,0,0
774,783696799718477824,"@CapiSpeaking travesti  es un vato con vestido, transexual vato con chichis, transgénero, vato sin pilin",0,0,0,1,0
775,1335808592713281536,@ExatlonMx que marica te escuchaste Pato eso es de cobardes,1,0,0,0,0
776,1192655187955126272,“Putos hombres we qué bueno que no eres joto”,1,0,0,0,0
777,1335992356840087552,"@Juan_Karlos_36 @BauzaOficial @nadiferpineda @Marlon_RamirezM @AriannaAngelesA @iraismj @CarlosRugerioM Recuerda que los allegados y compadres,amantes,mayates, y todo influyente con la actual administración lo puede hacer. Menos la gente.",1,0,0,0,0
778,1264306169612566528,"@peperuiloba ¿Por qué lo dices? Van a Chápala, comen lonches Gemma y hay gay closeteros.",1,0,0,0,0
779,676255448916361216,¡Queeeeeee pinches tigres maricones!,1,0,0,0,0
780,1025928035831230464,@Adan_Coromoto @NicolasMaduro Par de maricones!!!,1,0,0,0,0
781,427649615383760896,Saquen a ese marica y que salga @qotsa,1,0,0,0,0
782,952364865254903808,"@jenarovillamil @JJRENDON joto, joto rendón, fuera de México RT",1,0,0,0,0
783,1091002336904990848,@jeetchiapas Jajajajajajaja puto,1,0,0,0,0
784,825860702472597504,Por puto url,1,0,0,0,0
785,850578160144052224,Weeee tipo cuando llega el joto que le pegaste en semanas pasadas y se sienta a lado de tu mesa!!! url,1,0,0,0,0
786,1567174706402312192,@RicardoBSalinas Ese gilberto lozano es el clásico PUTO reprimido que como no lo atienden se pone de neuras será que esta en la andropausia?? Tan viejo joto y chillón jajaja,1,0,0,0,0
787,1092613924090916864,"Pinches lenchas descaradas besándose en la vía pública.
😡

Me pusieron cachondo.
😳",0,1,0,0,0
788,294516635103019008,Jaja hay un vato hembra en mi carrera en la tarde que parece transexual. Dice que es mujer pero trae  paquete,0,0,0,1,0
789,1067215208614105216,"@nullkir Nononono, la ley trans código penal 2017 dice que te los quedas.. pero en forma de aretes",0,0,0,1,1
790,714234518857605120,"@manunisima NO SE COMO SUCEDIÓ ESO. LA LESBIANA LOCA ESA DE TU EDIFICIO SEGURO

/cc @soylakikis",0,1,0,0,0
791,478276475808804864,Quien no entiende el sarcasmo cuando le toca es marica,1,0,0,0,0
792,269312031390322688,"Me quise ligar a una chava ayer y no me pelo, le pregunte si era lesbiana y me dio una cachetada #LaCulpaesdeGaby @gabyplatas",0,1,0,0,0
793,946756159175667584,"@michohansen @Odin_Dupeyron ""Está muy gay tu ""Lago de@los Cisnes"", Tchaikovski, ¿no tienes algo más hetero por ahí?"" 🧐",1,0,0,0,0
794,1427055287584923648,"@prispalomares ¿Ha intentado apagar, y luego volver a encender a su lesbiana?

url",0,1,0,0,0
795,1229232307535515648,@joseimagallanes El joto Magallanes 🗣️🗣️,1,0,0,0,0
796,529136699457429504,@Edsondelagarza no lo había visto marica mayor jajaja,1,0,0,0,0
797,430794588945915904,Te tengo a un lado y no te lo digo por marica jajaja /:,1,0,0,0,0
798,204416336800120832,"Si Oswaldo Sánchez es nefasto, verlo berrear me genera náusea!!! #marica",1,0,0,0,0
799,863634472461316096,"Vamos pecho frío, no alcanzan las palabras, donde está la grandeza que presumes como hinchada? @Rayados vergüenza Nacional maricones!",1,0,0,0,0
800,1437117694596329472,@TSnGirls @brittanya187187 @Travel4TG @GirlyShemales @SEXYBEAST742 @SexyTgirls69 @ShemalePRO @mytsvideo @ShemaleLusty @Ts_Lolita @NenasTransCom @b_tranny2 @trannylovee @tgirl69love @blacktgirltube @TsCamStars @brazil_trans @blacktgirlsinfo @godivatgirls Hermosa,0,0,0,0,1
801,1004552351217094784,"@arr1910 Además era homosexual, pero eso ya no importa, con el hecho de que sea amlovers se le condona cualquier otro defecto.",1,0,0,0,0
802,186206405617913856,@Snakenoe25 @nerazzuro maciones del pinche url Aizen GAY!!!,1,0,0,0,0
803,1222380453228949504,@LpezVergara2 @el_mas_callado url también hay mucho travesti y trans 🙄,0,0,0,1,0
804,563202584467369984,@asiesmonterrey @ZeusXolDTj @_vicman @PonchoDeNigris no salio domador jotito de poncho no doma ni mayate que trae,1,0,0,0,0
805,1053774810248081408,"@lopezdoriga Maldito maricon , vergüenza de la naturaleza humana",1,0,0,0,0
806,467844594822950912,@PopperDelRey @Ketchuy lástima que los maricas estos ya borraron sus comentarios. Han de estar arrepentidos o asustados,1,0,0,0,0
807,1043306456244739968,De que me sirve tener amigos gays si no me sirven para consejos de moda 🙄 @betunatun_ @dada_88 #badgayfriends,1,0,0,0,0
808,697508059522818048,@i_MarilynMonroe lo que pasa es que marimacha. Porque él otro se hizo joto,1,1,0,0,0
809,582080590842716160,Como son bien maricas y se duermen temprano. 😔,1,0,0,0,0
810,1146243252045008768,"@pabluix1123 Ahhh ademas de chairo, mdejo y mayate ??? Si reúnes mucho, eh ???",1,0,0,0,0
811,976670209544109952,"No son los primeros que me lo dicen, pero no soy joto, me maman las vaginas!url, yo las mamo &lt;3

-el poeta antes conocido como Van.",1,0,0,0,0
812,601160455302696960,@iyaroboxander JAJAJA Ni el odio de dios combinado al tuyo le quitará lo travesti que se ve Jared.,0,0,0,1,0
813,745374438451879936,"@aurelionuno A ti lo que menos te importa es la niñez mexicana, los utilizas para escudar tus mezquinos intereses, pinche mayate.",1,0,0,0,0
814,281690426895917056,@aleg0mez me cago de risa el twit de joto el que se dio cuenta que no tenía la corona hahaha,1,0,0,0,0
815,447560153601024000,"—Profe ¿Qué es la homofobia?
—Cállese maricón. 
—Oiga profe, respete a mi compañero
—Uy, llegó su novio a defenderlo. BESO!! BESO!! BESO!!",1,0,0,0,0
816,720702800707985408,Puto maricon!!! #RayadosNoSaleCampeon,1,0,0,0,0
817,1029469684997877760,@juliandlg11 Aplican el 69 o que? Ches jotos,1,0,0,0,0
818,340662164811567104,“@SandyTok_tv: 1hra de GYM y 1 hra de crossfit juntas no es de dios cansadisima vdd inche @beyafaby eres mariquita jaja nenita”tu eres gay,1,0,0,0,0
819,1247745351089410048,"Mariquita, mariquita como Radio siempre iioras.",1,0,0,0,0
820,1385728754362642432,@Juan_MHM No seas joto,1,0,0,0,0
821,622955704442224640,"@MiguelHerreraDT / espere que aceptes la ayuda del árbitro, maricon, pendejo",1,0,0,0,0
822,1155265703223713792,@pakechii Fuera a @mauricioclarkmx sin gay..,1,0,0,0,0
823,902908834225811584,"""En este mundo todos somos brutos, unos más hombres y otros más putos"" #ElCallejónDeLosMilagros #FelizMiércoles url",1,0,0,0,0
824,685320842415218688,"SubeteAMiMoto 
No porque soy jotó
Y me puedo caeeeer
#Remixfist url",1,0,0,0,1
825,726176000254480384,Cuando los amigos jotos de tu novio te quieren matar con la mirada.,1,0,0,0,0
826,771998440897126400,No se la cogió porque tenía 19 maldito marica!,1,0,0,0,0
827,1075078781327552384,@LaMuxeVIP @Ventaneandouno @ElCabaretito @EnvyGDL Pues el ENVY te apuesto hubiera matado por url Que lastima que te escudes en un perfil falso para tirar tanta mierda siempre maricon!,1,0,0,0,0
828,639411620846923776,"A poco se acabaron las prostitutas y maricones en televisa,que tienen que sacar esta mamada otra vez? #BigBrother",1,0,0,0,0
829,1399446159391825920,@rubikbrain cuando te cases puto url,1,0,0,0,0
830,1028469038899445760,jaja che maricón ntpsdv url,1,0,0,0,0
831,737141829892603904,Aguantense pinches maricas pechos frios 😂,1,0,0,0,0
832,1002210553148796800,@BrendaPlancarte Jajajajajaja puto wilo,1,0,0,0,1
833,1041510392340639616,@artusantillanes Dile a medrano q no se joto y hable mal de su mugre empresa y vendan al equipo !!!,1,0,0,0,0
834,445725440661913600,"En este establecimiento no se discrimina aunque sean prietos, gordas, jotos, nacas, pobres, ñoños, putas, licenciados, etc. Primero la paz.",1,0,0,0,0
835,353004673231368192,"Que es más joto, escribir en fb tus cualidades como saber cocinar, ser fiel y buena pareja o subir una foto tuya volteando hacia otro lado?",1,0,0,0,0
